season,match_date,source_match_id,match_slug,event_slug,commentary_url,delivery_source_mode,inning,batting_team,bowling_team,ball,event,commentary,timestamp,timestamp_source,primary_team,primary_before_pct,primary_after_pct,primary_delta_pct,secondary_team,secondary_before_pct,secondary_after_pct,secondary_delta_pct,pricing_source_before,pricing_source_after
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,8.6,1,,2026-04-05T14:48:20.110Z,estimated,Royal Challengers Bengaluru,60,60,0,Chennai Super Kings,40,40,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,9.1,0,,2026-04-05T14:49:13.949Z,estimated,Royal Challengers Bengaluru,59,59,0,Chennai Super Kings,41,41,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,9.2,0,,2026-04-05T14:50:07.788Z,estimated,Royal Challengers Bengaluru,59,60,1,Chennai Super Kings,41,40,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,9.3,0,,2026-04-05T14:51:01.627Z,estimated,Royal Challengers Bengaluru,61,60,-1,Chennai Super Kings,39,40,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,9.4,1,,2026-04-05T14:51:55.466Z,estimated,Royal Challengers Bengaluru,60,59,-1,Chennai Super Kings,40,41,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,9.5,1,,2026-04-05T14:52:49.305Z,estimated,Royal Challengers Bengaluru,57.1,59,1.9,Chennai Super Kings,42.9,41,-1.9,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,9.6,2,,2026-04-05T14:53:43.144Z,estimated,Royal Challengers Bengaluru,51,51,0,Chennai Super Kings,49,49,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,10.1,0,,2026-04-05T14:54:36.983Z,estimated,Royal Challengers Bengaluru,52,52,0,Chennai Super Kings,48,48,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,10.2,1,,2026-04-05T14:55:30.822Z,estimated,Royal Challengers Bengaluru,52,50.8,-1.2,Chennai Super Kings,48,49.2,1.2,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,10.3,1,,2026-04-05T14:56:24.661Z,estimated,Royal Challengers Bengaluru,53,53,0,Chennai Super Kings,47,47,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,10.4,0+W,,2026-04-05T14:57:18.500Z,estimated,Royal Challengers Bengaluru,58,58,0,Chennai Super Kings,42,42,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,10.5,1,,2026-04-05T14:58:12.339Z,estimated,Royal Challengers Bengaluru,61,61,0,Chennai Super Kings,39,39,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,10.6,4,,2026-04-05T14:59:06.178Z,estimated,Royal Challengers Bengaluru,61,61,0,Chennai Super Kings,39,39,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,11.1,6,,2026-04-05T15:00:00.017Z,estimated,Royal Challengers Bengaluru,61,61.8,0.8,Chennai Super Kings,39,38.2,-0.8,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,11.2,1,,2026-04-05T15:00:53.856Z,estimated,Royal Challengers Bengaluru,61,61,0,Chennai Super Kings,39,39,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,11.3,6,,2026-04-05T15:01:47.695Z,estimated,Royal Challengers Bengaluru,65,64,-1,Chennai Super Kings,35,36,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,11.4,lb,,2026-04-05T15:02:41.534Z,estimated,Royal Challengers Bengaluru,66,67,1,Chennai Super Kings,34,33,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,11.5,1,,2026-04-05T15:03:35.373Z,estimated,Royal Challengers Bengaluru,68,69,1,Chennai Super Kings,32,31,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,11.6,1,,2026-04-05T15:04:29.212Z,estimated,Royal Challengers Bengaluru,71,72.7,1.7,Chennai Super Kings,29,27.3,-1.7,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,12.1,wd,,2026-04-05T15:05:23.051Z,estimated,Royal Challengers Bengaluru,72,72,0,Chennai Super Kings,28,28,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,12.2,1,,2026-04-05T15:06:16.890Z,estimated,Royal Challengers Bengaluru,73,73,0,Chennai Super Kings,27,27,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,12.3,6,,2026-04-05T15:07:10.729Z,estimated,Royal Challengers Bengaluru,73,73,0,Chennai Super Kings,27,27,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,12.4,1,,2026-04-05T15:08:04.568Z,estimated,Royal Challengers Bengaluru,74,74,0,Chennai Super Kings,26,26,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,12.5,6,,2026-04-05T15:08:58.407Z,estimated,Royal Challengers Bengaluru,74,74,0,Chennai Super Kings,26,26,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,12.6,4,,2026-04-05T15:09:52.246Z,estimated,Royal Challengers Bengaluru,73,73,0,Chennai Super Kings,27,27,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,12.7,4,,2026-04-05T15:10:46.085Z,estimated,Royal Challengers Bengaluru,73,73,0,Chennai Super Kings,27,27,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,13.1,6,,2026-04-05T15:11:39.924Z,estimated,Royal Challengers Bengaluru,73,73,0,Chennai Super Kings,27,27,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,13.2,1,,2026-04-05T15:12:33.763Z,estimated,Royal Challengers Bengaluru,73,74,1,Chennai Super Kings,27,26,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,13.3,2,,2026-04-05T15:13:27.602Z,estimated,Royal Challengers Bengaluru,73,73.7,0.7,Chennai Super Kings,27,26.3,-0.7,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,13.4,0,,2026-04-05T15:14:21.441Z,estimated,Royal Challengers Bengaluru,69,69,0,Chennai Super Kings,31,31,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,13.5,4,,2026-04-05T15:15:15.280Z,estimated,Royal Challengers Bengaluru,69,69,0,Chennai Super Kings,31,31,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,13.6,1,,2026-04-05T15:16:09.119Z,estimated,Royal Challengers Bengaluru,69,67.9,-1.1,Chennai Super Kings,31,32.1,1.1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,14.1,0+W,,2026-04-05T15:17:02.958Z,estimated,Royal Challengers Bengaluru,67,67,0,Chennai Super Kings,33,33,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,14.2,0,,2026-04-05T15:17:56.797Z,estimated,Royal Challengers Bengaluru,68,68,0,Chennai Super Kings,32,32,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,14.3,0,,2026-04-05T15:18:50.636Z,estimated,Royal Challengers Bengaluru,68,67,-1,Chennai Super Kings,32,33,1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,14.4,0,,2026-04-05T15:19:44.475Z,estimated,Royal Challengers Bengaluru,68,66.9,-1.1,Chennai Super Kings,32,33.1,1.1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,14.5,1,,2026-04-05T15:20:38.314Z,estimated,Royal Challengers Bengaluru,66,67,1,Chennai Super Kings,34,33,-1,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,14.6,lb,,2026-04-05T15:21:32.153Z,estimated,Royal Challengers Bengaluru,65,65,0,Chennai Super Kings,35,35,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,15.1,1,,2026-04-05T15:22:25.992Z,estimated,Royal Challengers Bengaluru,65,65,0,Chennai Super Kings,35,35,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,15.2,1,,2026-04-05T15:23:19.831Z,estimated,Royal Challengers Bengaluru,68,68,0,Chennai Super Kings,32,32,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,15.3,wd,,2026-04-05T15:24:13.669Z,estimated,Royal Challengers Bengaluru,65.5,66,0.5,Chennai Super Kings,34.5,34,-0.5,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,15.4,6,,2026-04-05T15:25:07.508Z,estimated,Royal Challengers Bengaluru,69,69,0,Chennai Super Kings,31,31,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,15.5,0,,2026-04-05T15:26:01.347Z,estimated,Royal Challengers Bengaluru,71,71,0,Chennai Super Kings,29,29,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,15.6,4,,2026-04-05T15:26:55.186Z,estimated,Royal Challengers Bengaluru,72,72,0,Chennai Super Kings,28,28,0,trade,trade
2026,2026-04-05,1527684,royal-challengers-bengaluru-vs-chennai-super-kings-1527684,cricipl-roy-che-2026-04-05,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-chennai-super-kings-11th-match-1527684/ball-by-ball-commentary,full_cricsheet,1,Royal Challengers Bengaluru,Chennai Super Kings,15.7,6,,2026-04-05T15:27:49.025Z,estimated,Royal Challengers Bengaluru,72,71,-1,Chennai Super Kings,28,29,1,trade,trade
